,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,ModelStars,ModelScore,StarsDifference
131,gp:AOqpTOHVGTZFTRf2i7vf3mHuYPugS-T42hHkRaURQcHyoLEkVbUVFrEcOUZ3swfHuTSpo-ScMB8B7cxYyWlwkeU,Julio Beltran,https://play-lh.googleusercontent.com/a/AATXAJzOrkr0wheapjV11H2LCDb9yPjj_QP5pJzRTGkO=mo,Excelente.,5,0,11.4.0,2021-07-22 11:58:25,Hola Julio ¡Gracias por tu calificación! Trabajamos todos los días para brindarte el mejor servicio.,2021-07-22 12:10:27,5,0.8058,0
132,gp:AOqpTOES43Ws-QhGrJpSPAi1-kmCFD5czT8erpYejYRyyOdPhHARUwH_OBOh4_U1IpZ_fEzDTOlIg4Eyra5hs2U,Edward andres Marín hernandez,https://play-lh.googleusercontent.com/a/AATXAJxSCwV8R0afwKe3OHPx9wK8j7SGX7Y7wgnh50th=mo,Buena,5,0,11.3.0,2021-07-22 11:57:47,"Buen día Edward, muchas gracias por tu calificación, seguiremos trabajando para brindarte el mejor servicio.",2021-07-22 12:10:00,4,0.4406,1
133,gp:AOqpTOEPHgwpG-sMGsAO-CDxdjsQNXH618rPiw98siaTBtWd9euqqvWxnF84-UP5M9bhfPlgYh07bO1pT8TLOiA,Luis Eduardo Sandoval Salamanca,https://play-lh.googleusercontent.com/a/AATXAJzGTOAvmDovoS1VuSyULmDmDAHm6dUoSPWGTQ5d=mo,Cada rato pide actualizar,1,0,11.2.0,2021-07-22 11:57:32,"Hola Luis, ten presente que las actualizaciones son necesarias para garantizar nuestro servicio y así puedas realizar todas tus consultas. Sin embargo gracias por escribirnos, con tus comentarios nos ayudas a mejorar nuestros servicios.",2021-07-22 12:09:29,4,0.3142,3
134,gp:AOqpTOFJe-8D-zass1FxUtAR5UpY8tknYzz1Q6l0dfe4Bowjfte2PCD4m_oZ2LYzhc68prfD7uRPBJXI0oXUV7M,Molán Molán,https://play-lh.googleusercontent.com/a-/AOh14Gizgfjn9jYrQbazUHeV-6qPmlyRKamXhXKiBIsZGd8,"Claro y su pésimo servicio, no sirve internet, no sirve telefonía, ni solucionan mediante esta app ni por llamada ni nada. Pero cuando llega la fecha de pago ahí si llaman y le llenan el buzón de mensajes cobrando. Solicito terminación de contrato",1,1,11.4.0,2021-07-22 11:41:37,"Hola Molán, estamos dispuestos a ayudarte, en la app encontraras la opción de ""Chatea con nosotros"" donde puedes escribirnos y con mucho gusto verificamos lo sucedido.",2021-07-22 11:55:24,1,0.9429,0
135,gp:AOqpTOE3u4MC2J_XkVZvhn9gpV4DwJVcu7c1zSRa9MW5cSmwQCxDaGyMflZiiHJiqkBv4MpXuEt-Od8T-kM_Aeg,Yaida Hernandez meza,https://play-lh.googleusercontent.com/a-/AOh14GgvKP85aSr72fowvpD6Qp7ZG4p8hx9ZUL5BCTfg0g,Excelente,5,0,11.4.0,2021-07-22 11:30:06,Hola Yaida ¡Nos alegra que te guste! Estamos comprometidos con que tu experiencia sea excelente.,2021-07-22 11:38:08,5,0.7857,0
136,gp:AOqpTOFkLlJ58mEVFWnvw71E4EyUqKksBmXQbmeo0RABiubCwscETefeDlil7EewQ_JMcTB7t3h1W-CvEm3XkOA,Gloria Corrales Montenegro,https://play-lh.googleusercontent.com/a/AATXAJwtzLuzB3aPmlBO-C7NKXJ_4sGzza9jsG1vn9X-=mo,muy bueno el servicio,5,0,11.4.0,2021-07-22 11:28:06,Hola Gloria ¡Gracias por confiar en nosotros! Trabajamos todos los días para brindarte el mejor servicio.,2021-07-22 11:37:32,5,0.672,0
137,gp:AOqpTOEvwfpvLjNjQHzkFt_2ioCCV0QwvFKMxeR3u5Ja9xt2FKUQmQPxn5RXsiE6OXpglCjUI1Ze_SjSPXwDDLE,heidy mildred sanchez peña,https://play-lh.googleusercontent.com/a-/AOh14GgmjnfK-Nx-xd8hQ1EUeSgEqT6bvrBhtYQHKTMMeA,"No sirve para hacer test de tu internet, no muestra datos de tu contrato, casi ninguna función sirve... intento chatear con el clarobot y tiene solo ciertas respuestas, no puedo poner una solicitud para que revisen mi internet y la app tampoco ayuda a hacer el diagnostico de los problemas que tengo en el i Internet",1,2,11.4.0,2021-07-22 11:23:58,"Hola Heidy, estamos dispuestos a ayudarte, en la app encontraras la opción de ""Chatea con nosotros"" donde puedes escribirnos y con mucho gusto verificamos lo sucedido.",2021-07-22 11:08:03,1,0.8087,0
138,gp:AOqpTOF0EaUmZ1s21gE7wNwrbH5416NXwKAVBzUZyUybe_bnBzzi-briMT4G_MaAZgUaATBePyIZkp3WqSlr-W4,José David Mahecha Pinzon,https://play-lh.googleusercontent.com/a-/AOh14Gjo5nfMa0i8ilZaS7OMvd8Fm6pcZzrJT1X5oGMCJQ,"Me estaba funcionando bien, y de un momento a otro me dice que mi usuario no está registrado, reconociendo mi correo para enviarme el código de acceso, y haciendo uso de la aplicación días antes... Cómo no va a estar registrado el usuario si ya he usado la app antes? Luego me pide una actualización que ya se realizó... Pésimo software...",1,1,10.6.0,2021-07-22 11:15:30,"Hola José, tenemos excelentes noticias, ya se encuentra disponible la versión (11.4.0), por favor descarga nuestra última actualización para que puedas disfrutarla sin interrupciones. Si presentas alguna novedad puedes escribirnos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto te ayudamos.",2021-07-22 18:39:07,1,0.5514,0
139,gp:AOqpTOF8z9RKKJR5-QD4Uec-hxcTA3at5sjV9egGH26pX5GpCg3E5lNO48u1pwxG9Eh1mHkoKms8ySYArL0KSwU,Carlos Andres Sandoval,https://play-lh.googleusercontent.com/a/AATXAJyuRoHHseYNKik6XqEkdouDOo8thcFPM4RRHTt5=mo,Basuraaaaaaa,1,1,11.4.0,2021-07-22 11:12:17,"Hola Carlos, cuéntanos el porqué de tu comentario, tus sugerencias nos pueden ayudar a mejorar nuestro servicio.",2021-07-22 18:33:04,1,0.6509,0
140,gp:AOqpTOGP1p5iLWFUwXiSh7_gC26BzHwy6IveSJgTxQEadFsPDpQZH_pY-U6o8G0aL6zaOozE3tIgqpMBUgFaV4M,NIXON CUDRIS A.,https://play-lh.googleusercontent.com/a-/AOh14GgnAte-uiqRAdJwIRjnD8DyMiPwMgBzzd0CS7uDCA,Ok,5,0,11.4.0,2021-07-22 11:11:56,"Hola Nixon, gracias por tu calificación, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 18:32:00,3,0.4951,2
141,gp:AOqpTOGKqU71_nAZgslXvXo-N8_J_wrCOxNQTdJjD0Gtq9sIFwPe700XaJk4aHrqcxfBKJBmdzSnPpndjZsQucU,Hernando Segura,https://play-lh.googleusercontent.com/a/AATXAJwUmCt9CBXC9eOtpFjP4kbgaTdx3yAuImoadF9N=mo,Muy bien 👍🆗,5,0,11.4.0,2021-07-22 11:11:30,"Hola Hernando, muchas gracias por tu comentario, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 18:30:50,5,0.658,0
142,gp:AOqpTOEW59bUenQrPfucQMPdMkLuq20QgHz0V54W3l3vOUB9_wFA6NEcKXNJS8yz9gXXAuEU5nc3EbKFJXGkQ2U,David Torres,https://play-lh.googleusercontent.com/a/AATXAJwmD-imZ54ijxhASFqay91IGx8B8dVwffxw7V6w=mo,Me gusta por eso,5,0,11.3.0,2021-07-22 11:11:24,Hola David ¡Gracias por tu calificación! Seguiremos trabajando para garantizar que tengas la mejor experiencia con nuestra App.,2021-07-22 18:30:01,4,0.4467,1
143,gp:AOqpTOEIrW9DcubHOyc9zI9M7thFJkUdIhoh3vw9EBz6JKrqayTjRNM95Jd5TTNlu9qcaHp5qd-MJH0h4C5F83Y,Alejandro Vergara Fernandez,https://play-lh.googleusercontent.com/a/AATXAJyL383Db1ftjBNEb8UbF7W-smpqWjldiRj7ICnA=mo,En ocasiones es muy lenta. También no es fácil hacer los pagos,3,0,11.4.0,2021-07-22 11:11:11,"Hola Alejandro, agradecemos tu tiempo por informarnos, vamos a revisar esto con nuestro equipo técnico para solucionarlo lo más pronto posible. Recuerda que puedes escribirnos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto te ayudamos en lo que necesites.",2021-07-22 18:23:41,2,0.5,1
144,gp:AOqpTOEZ_FXrwaAirMCmC5OC2SIpZb0kXZ-k2VtcnjnjJUdxp567dHB5dNDEICOwGhDPO_42jhsY95T0QWrybvA,Victor Andres Galeano Henao,https://play-lh.googleusercontent.com/a/AATXAJyi5C2z41RrdsTfq5fj6Kl0svTttkf1dct68WMC=mo,Compleja de abrir,3,0,11.4.0,2021-07-22 11:11:10,"Hola Victor, nuestra prioridad es que tengas una excelente experiencia, por favor escríbenos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto te ayudamos en lo que necesites.",2021-07-22 18:21:59,4,0.332,1
145,gp:AOqpTOF-Qu3rRQm7JIaDtd3YMmHw_YMEVdQrK4Hndzn_f6Fz2Fu_Oac1ALCKm2nvd9gTvkR-iXkiJQmuJpKLdgA,Carlos Cuartas,https://play-lh.googleusercontent.com/a-/AOh14GixtG8Nqw9D4riYAnX2NNqPSVOLafDjQKXq4zWcRA,Pesima nisiquiera ingresa dice que hay otra version que hay que actualizarla y nunca actualiza,1,0,11.4.0,2021-07-22 11:11:01,"Hola Carlos, déjanos revisar que puede estar pasando, por favor escríbenos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 18:17:01,1,0.92,0
146,gp:AOqpTOH0d1V-3kyUE1YlIiFDkOEPQLCIYQ8RNPwRafZhzNvOjX6DxBXFhREfS7Ws4ll--1zIV6QnvB7lr89NH-U,Derek Ruiz,https://play-lh.googleusercontent.com/a/AATXAJyjuPyLZfvwZKRnHijJER_UdXkMOC3SK7DhOdQ=mo,Es muy buena me encanto,5,0,11.4.0,2021-07-22 11:10:55,"Hola Derek, nos alegra que te guste, seguiremos trabajando para garantizar que tengas la mejor experiencia con nuestra App.",2021-07-22 18:14:17,5,0.7765,0
147,gp:AOqpTOGOu1EpI7-_eFXmc_KNk388jf8LEpkLkIvPzJ6ufA5-fEt0O357_jW2ISYwKRbtrXVsk9ypdf3Nrym2Z9E,Omar Galindo,https://play-lh.googleusercontent.com/a/AATXAJyxtwXjw4ewV5jtO3OKdx42ICDkkLZa0Y1nCPzS=mo,Excelente,5,0,11.4.0,2021-07-22 11:10:52,"Hola Omar, muchas gracias por tu comentario, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 18:12:31,5,0.7857,0
148,gp:AOqpTOEPbbNjMZyZ_B3v5q4ymegxljHZJOnAxgY9kEBn3sYdRC_Ks3GTT4PsdUM5uSYFnNhdnEJJ4HThsKH12CU,luis angel,https://play-lh.googleusercontent.com/a/AATXAJxmN0-aFLyUqQe1HSZzYC_3_iWMTgGedFeM81Nb=mo,Todo a la mano,5,0,11.4.0,2021-07-22 11:10:47,"Hola Luis, nos alegra que te guste, nuestro propósito es hacerte la vida más fácil y seguiremos trabajando para brindarte lo mejor siempre.",2021-07-22 18:11:06,1,0.2944,4
149,gp:AOqpTOFTXwyjuG8M9J10b45Tz8uZHWzoTWWnaiIirWYp5J1STsxMQ0IWA0P4YqHdBVnWmPpnxyIOPMQByc6L34A,Dilmer Tumiña,https://play-lh.googleusercontent.com/a-/AOh14GjhPlJuYO8PVU-cjbVaCYyrUcMOUh1OzNTPgUPCNRc,Es buena 👍,5,0,11.4.0,2021-07-22 11:10:15,"Hola Dilmer, muchas gracias por tu comentario, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 18:09:03,4,0.4602,1
150,gp:AOqpTOHbUu593hbWsjOQi9KqUi5_otrrWd6FDSjFpS88JnHXe7yhBdubN4YGXKJCVIP2UTvFt9REHH8hQEpsZQc,HECTOR HERLING CASTAÑO BALLESTEROS,https://play-lh.googleusercontent.com/a-/AOh14GhkHSWp3VXv5YTgi9BorjHtPoJ6pyZTijv8NAuvCw,No me deja ingresar,1,0,11.4.0,2021-07-22 11:09:55,"Hola Hector, estamos comprometidos en brindarte la mejor experiencia, por esta razón te invitamos a que tomes una imagen de la falla que presentas y nos escribas a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 18:06:39,1,0.5101,0
151,gp:AOqpTOE5rz7psiS5Py8A43cYjaNAzeLD49-xJz0QCnY6UE8RAwcJTQ7x59C1gc-XvQ1q375oE9k9fUKJkU8YeBs,Sebastian Scarpetta Gonzalez,https://play-lh.googleusercontent.com/a-/AOh14Gj2aqhLNvUzy-OK1b6a57kG4OBQyh7jWlGASG9B7A,Porquería.,1,0,11.4.0,2021-07-22 11:09:54,"Hola Sebastian, cuéntanos el porqué de tu comentario, tus sugerencias nos pueden ayudar a mejorar nuestro servicio.",2021-07-22 17:57:12,1,0.2572,0
152,gp:AOqpTOEfAsznsMI9WCPT_Fwp8DrgvqXe90zaO-SkgW2e9sDMV-YwJZZMQzR8uW0IDV1HPGhowYftw0I8uLDUZqc,Javier E. Ochoa Ramirez,https://play-lh.googleusercontent.com/a-/AOh14GgBGhAkiCrTWb8Q6CEZi7esCIh4dLMo8WbEKoA29a8,Mala señal,1,0,11.4.0,2021-07-22 11:09:53,"Hola Javier, déjanos revisar que puede estar pasando, por favor escríbenos en la opción “Chatea con nosotros” de nuestra App o a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 17:56:26,1,0.6652,0
153,gp:AOqpTOG0UEkpWJQaEjQ3lzbeicFUlrMZZSd_RusRR0z-OSG-Ynm2pBJo-nppP9tKjOdVb73nHqPjgDAndivYd_M,luis fernando sanchez bahamon,https://play-lh.googleusercontent.com/a/AATXAJyTzoO_vgPaqvLeA81Ikupn5alrf0cNi2zSvaQ=mo,"Buenos días acabo de instalar plan hogar y plan de mi celular espero q los malos comentarios q hacen por este medio de la mala experiencia sea solo por difamar mal de claro. Espero no equivocarme señores de claro, porque yo sí voy cancelando todo el plan. Gracias",5,0,11.4.0,2021-07-22 11:09:50,"Hola Luis, estaremos atentos para ayudarte cuando lo necesites, puedes escribirnos en la opción “ClaroBot” de nuestra App o a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto te ayudamos.",2021-07-22 17:55:35,1,0.7221,4
154,gp:AOqpTOGyhav-hpkNCcL479ZIcVZBO8i4ui7P-UsmjkwvjHABh2fRYw4RwMIJ2WPriwX5SuE6xeSSZGZlX4k5gk0,jose arquimedes marin saldarriaga,https://play-lh.googleusercontent.com/a/AATXAJxuXKHLL1CvyU1YGWfrTV3Uaa9mn4mhIsa5DgK_=mo,Excelente,5,0,11.4.0,2021-07-22 11:09:37,"Hola Jose, muchas gracias por tu comentario, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 17:52:54,5,0.7857,0
155,gp:AOqpTOHyTaX9A6A525vIDKy08HS2JTbjCSGRaHHgEPu9Qvb5rK8Yuem0gh-EulQO-fWkMZgpDZ6fhxdJku1DeGc,Victoria DaCosta Durán,https://play-lh.googleusercontent.com/a/AATXAJzS2VTybCsPRRyfnnAEZIc7TZ5oI57nkq831-l3=mo,"Desde hace 3 días estoy solicitándoles me arreglen fallas en mi televisor y no lo han hecho. Sigo las instrucciones que me dan de mover los cables y momentáneamente sirve, luego se daña. ME PUEDEN AYUDAR ? Gracias",3,0,11.4.0,2021-07-22 11:09:37,"Hola Victoria, nuestra prioridad es que tengas una excelente experiencia, por eso estamos dispuestos a ayudarte, por favor escríbenos en la opción “ClaroBot” de nuestra App o a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 17:40:07,1,0.7137,2
156,gp:AOqpTOG7WrEaJZxfkSOgKj4DLd993VYCyPpHb_ZCcqMS8snTW7YNTvPIwTShdxDjm602-w9nlrwbdSUrxb_Jz0Y,marcos olmedo martinez,https://play-lh.googleusercontent.com/a/AATXAJxWyi8WoneHkfDJ8clH_McOsryUAk88fD9fdaAH=mo,Excelente experiencia. Gracias,5,0,,2021-07-22 11:09:30,"Hola Marcos, nos alegra mucho que hayas tenido una buena experiencia, seguiremos trabajando para que cada día sea mejor.",2021-07-22 17:35:54,5,0.7869,0
157,gp:AOqpTOFWWIDCPx5fPjDzsWYQqPkvdllkeV1hQ2n8hbLChQ4xo6FtZuR8ASB5F-OC1cbCDiPqmqn5A797VNbEeCY,Josimar andres Ariza villegas,https://play-lh.googleusercontent.com/a/AATXAJyIxuHJABSERYkYBP9bpLcZQdaqIJYKhXeayGDK=mo,Exelente línea es muy rápida y con bnos beneficios para todos,5,0,11.4.0,2021-07-22 11:09:12,"Hola Josimar, nos alegra muchísimo leerte, seguiremos comprometidos para brindarte la mejor experiencia.",2021-07-22 17:34:35,5,0.6567,0
158,gp:AOqpTOHsPz894H4rWd2SnPctBhQGM1z5PGBELq0u3Oj4F3G9it7vzr1vm9dRbl-nxKx3mINifvpdqQBDUQrg5z4,liliana Rivera,https://play-lh.googleusercontent.com/a-/AOh14GgILSOV--M6f064AB_CwaYOkhmssTpybzy5VLjIDrw,Xxxxxxxvkekekeb,5,0,,2021-07-22 11:09:10,"Hola Liliana, gracias por tu calificación, seguiremos trabajando con la mejor energía y con el objetivo de brindarte la mejor experiencia.",2021-07-22 17:32:15,5,0.3353,0
159,gp:AOqpTOH4Mx6hPwY-7AKsKNVnhfbGW5eOPASt7SU6ritRLubbTq_F-Yg1C7BKJp36KiwjSWuyH0PN2Ags3FHgKZw,Juan Carlos Lozano,https://play-lh.googleusercontent.com/a-/AOh14GjquVe3kLyQtEBdsTmVQxm9aN6Y8s7P9DQa8bF_eA,Muy buena,5,0,,2021-07-22 11:09:05,"Hola Juan, muchas gracias por tu comentario, queremos brindarte siempre la mejor experiencia con nuestros servicios.",2021-07-22 17:31:25,5,0.7431,0
160,gp:AOqpTOE43vMWPUXbffohOfsVHI2Lv88Jz7ljZHdD_JVtHWWtc3mD81BgT5M1f9rMmYuEIsd_5HwxSusW6Bj86ZI,johan acuña,https://play-lh.googleusercontent.com/a-/AOh14Gi5Hb6ZxdTbH1wq6E6u7OV_-_tbSlZg92VKjC3l,"Pésima aplicación, pesimo servicio, si no pueden prestar un buen servicio mejor no tengan aplicaciones inútiles.",1,0,11.4.0,2021-07-22 11:09:01,"Hola Johan, queremos mejorar tu experiencia con nuestra App y por este motivo tenemos en cuenta tu opinión. Por favor cuéntanos en qué podemos mejorar para tener 5 estrellas de tu parte.",2021-07-22 17:30:28,1,0.9086,0
161,gp:AOqpTOGArXlDx4cvPw2wxWB3S2l5ZfeJgh5QIxObhflGw7D1GR1feQYB4X9YeLFVjXKei5b5I9DrlqhdRfRadsA,Pedro Rueda,https://play-lh.googleusercontent.com/a/AATXAJxsGIj7aDugA8UCpQIVJD7HLZeK8ts7yor7wtdt=mo,Muy bueno,5,0,11.4.0,2021-07-22 11:08:58,"Hola Pedro, muchas gracias por escribirnos, seguiremos trabajando para garantizar que tengas la mejor experiencia con nuestra App.",2021-07-22 17:27:00,5,0.7146,0
162,gp:AOqpTOE1HM7-Ot6LMFt7ZPqA2VERZANmOf-jwf3ZBBUzfVuwbgjVQ8PyCKUCCuKpnjcrCAKamtn4q3UbTl7WBMs,Nestor Linero,https://play-lh.googleusercontent.com/a-/AOh14GjI5-a1t2Ri2axou8co7-u3pj5X3tlVM2w6UAIA,Mala señal no actualiza,1,0,11.4.0,2021-07-22 11:08:32,"Hola Nestor, déjanos revisar que puede estar pasando, por favor escríbenos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 17:10:49,1,0.7633,0
163,gp:AOqpTOHIVi-AChios8Dqc_wuAUySD2Pi789KFkmWz5eIGeEDvi1maUc661_HJZS94DTQtJ_x7j3Ez7T8SOfimoI,Rubelio Ramirez,https://play-lh.googleusercontent.com/a/AATXAJw_Uc2P5wSAE2_9o-W3cn90TBUNVmt-51pmdRp8=mo,Excelente,5,0,11.4.0,2021-07-22 11:08:22,"Hola Rubelio, muchas gracias por tu comentario, seguiremos trabajando con la mejor energía para garantizar que tengas una experiencia inolvidable.",2021-07-22 17:09:21,5,0.7857,0
164,gp:AOqpTOHFWDUm078hfPHnm-JxCQBMa1p0ojucXvqZYpnJZgDu6AcMpq1hFOmW5wMcshmBYOi0D9PIOx7LpA8s0Uc,Jairo Martinez,https://play-lh.googleusercontent.com/a/AATXAJxkwyKy2kxnNKeVlQKaSqInYGyV_haFrwBqWGi6=mo,Buenisima la recomiendo full,5,0,11.4.0,2021-07-22 11:08:11,"Hola Jairo, nos llena de felicidad leer comentarios como el tuyo y nos motiva a seguir trabajando para garantizar que tengas una experiencia inolvidable.",2021-07-22 16:56:45,5,0.7,0
165,gp:AOqpTOH7yAterwMHrREX489AYFT94_-EUDeU0EWKO503UUDm6MRMG4iQlELzZJ2VMsZbmC63XnMceMnu1bgKIOI,Ana Perez peña,https://play-lh.googleusercontent.com/a/AATXAJzwCQY7uaRbrlKz0AXkC6eA9dcT9-SC2-FrO0J6=mo,Exelente,5,0,11.4.0,2021-07-22 11:07:26,"Hola Ana, muchas gracias por tu comentario, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 16:55:10,5,0.4999,0
166,gp:AOqpTOHhQg9dDFlJ6tP5qtHmf4BhiJRCDM6a45_KjzMM9YYs9I8l_xX5qxZKCDP5trV8BUM-ogUn4ZwSAz8ieqA,roberto molina,https://play-lh.googleusercontent.com/a-/AOh14Gh-A8hJT-VJ8wFW42rhLMIZfxPp1HtJ_lTmfq91Uw,No sirve para nada me pide actualización la app y no actualiza ingreso mi usuario y dice que no estoy registrado pesiiiiimo servicio......,1,0,11.4.0,2021-07-22 11:07:15,"Hola Roberto, te pedimos disculpas por la mala experiencia que te hemos hecho pasar, por favor escríbenos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 16:54:16,1,0.9245,0
167,gp:AOqpTOH-Zw6m-b-hPIZmjLIgujBi5QT6rEsFsvEqK0N8kc6lq_JBMO7Xa3XRVqgOQlIFI2SSRGjJrDNH-uWdZCM,maicol mendoza,https://play-lh.googleusercontent.com/a/AATXAJzHNc7MNQafo-UkjZgJu8QS-Tirrje5vyxaNR3e=mo,Exele,5,0,11.4.0,2021-07-22 11:07:03,"¡Hola Maicol! Gracias por tu calificación, seguiremos trabajando para garantizar que tengas la mejor experiencia con nuestra App.",2021-07-22 16:52:25,5,0.2747,0
168,gp:AOqpTOGotZ7YhUxeAomXdiQhq6Luwh39rxGzgeyXd0f68ptx6xIVCoF5HJEue8JObOc8HVADqgZJKVilpB55cDM,Jhon Cocuy,https://play-lh.googleusercontent.com/a/AATXAJwBCQT3BDjDJN3G_UoSOmktyTjD3Il_if18JEkp=mo,Pésima la aplicación la actualizaron pero no deja ingresar no entiendo por qué 😤😒,1,0,11.4.0,2021-07-22 11:07:00,"Hola Jhon, estamos comprometidos en brindarte la mejor experiencia, por esta razón te invitamos a que tomes una imagen de la falla que presentas y nos escribas a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 16:51:38,1,0.8481,0
169,gp:AOqpTOGYYyWn6A6LDkKiQYRXG6xD7_k01DzKlY-nPlRaYFJ5IGMLZUkW02EGGWeZsHiQT74z5McgqxI-_jxURyI,esperanza franco,https://play-lh.googleusercontent.com/a/AATXAJwgFVnID5NzlvM4GD1MK887AJ_XBLf26Voj6_CE=mo,Bn,5,0,11.4.0,2021-07-22 11:06:57,"Hola Esperanza, gracias por tu calificación, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 16:50:54,1,0.2642,4
170,gp:AOqpTOHu3NC-kJQYBTSIb9IObPXrR2A4fCFz66HZK4APuOrNtxQlLjbTQAqsUPAyUb1S6z7JIKReTDtx64L0c90,Iris Alonzo,https://play-lh.googleusercontent.com/a/AATXAJyscX6sbigeRPhwhgxrS9g6tQyK5a1gGy6RcOmj=mo,"Pésimo servicio , la señal casi siempre está molestando , no entiendo entonces para que uno coloca servicio de WiFi si nunca puede disfrutar de él sin ningún problema. Pero para cobrar la factura si muy temprano andan llamando",1,0,11.4.0,2021-07-22 11:06:27,"Hola Iris, te pedimos disculpas por la mala experiencia que te hemos hecho pasar, por favor escríbenos en la opción “ClaroBot” de nuestra App o a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 16:47:55,1,0.7487,0
171,gp:AOqpTOHbV4dkAYLVWGln1KvQy4KuxuITHFAgn1LqR21oP4hzxKrOJGycdomppdEIGd1yeR2YxRmjcmWC37pyrvg,Jhon Mateo Pulgarin Rodriguez,https://play-lh.googleusercontent.com/a-/AOh14GjTGgbUI_7MPgt6F-IB9Jooud76nqY2lkJP8ksIIw,"Pésima aplicación, pésimo servicio, tanto hogar como teléfonia postpago, todo muy malo , para cobrar están de una acosando , pero cuando el servicio está malo nadie responde , te dejan en línea o abandonan el chat , pésima compañia",1,0,11.4.0,2021-07-22 11:05:49,"Hola Jhon, déjanos revisar que puede estar pasando, por favor escríbenos a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 16:46:01,1,0.9381,0
172,gp:AOqpTOHoHhSCC-fYz-2eKvDdQ0shOVxXvr1cEZUQCmBazIsVrS5nyMGAR3RPJVYV7BD9ooJvW9LVgRk326jI3hw,Luis Palencia,https://play-lh.googleusercontent.com/a/AATXAJyLQS6HttIYUeL_0kL8t1kytihPm06GV_0hrSul=mo,Excelente,5,0,11.4.0,2021-07-22 11:05:36,"¡Hola Luis! Nos alegra muchísimo leerte, seguiremos trabajando para brindarte lo mejor siempre.",2021-07-22 16:21:31,5,0.7857,0
173,gp:AOqpTOHD1n7m2fQ1c2PLJzTRPfEp2l7shS7Eu40FHbChMJkRTlPIIWgRijK1DdLMYEov_b4rktbQAOj16fxCT9g,HUGO ORLANDO LOZANO GUZMAN,https://play-lh.googleusercontent.com/a-/AOh14GjLbU6Q1Y7JEpjMj5HqHVIN9mEQDT2RvVW7YP-qPQ,Excelente,5,0,11.4.0,2021-07-22 11:05:27,"Hola Hugo, muchas gracias por tu comentario, seguiremos trabajando para que tu experiencia sea la mejor.",2021-07-22 16:20:54,5,0.7857,0
174,gp:AOqpTOEp1HBinqLyYlEFkcLGB0sTpA32MVTgHcTVaPg4ANhfEdvI83hFxef0TsBeUYrehsQ-j7_P23ioVsNsR44,jhan carlos Diaz,https://play-lh.googleusercontent.com/a/AATXAJy1AVU3Om3HYs0nxCT0aI5r0Aj7OmHPJL3z4Mts=mo,Pésima señal pa todo es lento de que sirve tantas GB si la senal es pésima y lenta,1,0,11.4.0,2021-07-22 11:05:23,"Hola Jhan, déjanos revisar que puede estar pasando con tu servicio, por favor escríbenos en la opción “Chatea con nosotros” de nuestra App o a través de nuestras redes sociales de Claro Colombia y @ClaroTeAyuda en Twitter y con mucho gusto validamos lo sucedido.",2021-07-22 16:19:36,1,0.7086,0
